ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;INGRESOS_TOTALES;INGRESOS_POSPAGO;INGRESOS_PREPAGO;CONSUMO_PREPAGO_ON;CONSUMO_PREPAGO_OFF
2019;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;61181928589;48046765784;13135162805;8354906682;4780256123
2019;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5573325462;0;5573325462;1428917018,01;4144408443.99
2019;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;525008000;0;525008000;248383972;276624028
2019;1;3;830016046;AVANTEL S.A.S;12195923902,19;7380973631,15;4814950271,04;2070428616,55;2744521654.49
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;62347119396;50291338405;12055780991;7066153236;4989627755
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;596786941;0;596786941;282342957;314443984
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;46174493967;27254498658;18919995309;6014462909;12905532400
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;156351364970,81;84991773045,81;71359591925;60068558404,59;11291033520.41
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4806385151,48;3640909150,34;1165476001,14;53182544,42;1112293456.72
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6110773425;0;6110773425;1567927453,58;4542845971.42
2019;1;3;900973532;SUMA MOVIL S.A.S.;801615,99;0;801615,99;256517,12;545098.87
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3903516398,21;0;3903516398,21;613961214,74;3289555183.47
2019;2;1;830114921;COLOMBIA MOVIL  S.A ESP;45480892333;27893520809;17587371524;5722487616;11864883908
2019;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;559362877,61;0;559362877,61;264637440,7;294725436.91
2019;2;1;900973532;SUMA MOVIL S.A.S.;655379,87;0;655379,87;212817,08;442562.79
2019;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;53200478260;41288723746;11911754514;7467890438;4443864076
2019;2;1;846000339;C & C VISION S.A.S.;310000000;0;0;0;0
2019;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4477495427,52;3488898167,29;988597260,23;54596418,03;934000842.2
2019;2;1;830016046;AVANTEL S.A.S;11456499733;7644359165;3812140568;1414841091;2397299477
2019;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3470874005,36;0;3470874005,36;554602467,92;2916271537.44
2019;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5906464105;0;5906464105;1520713226,59;4385750878.41
2019;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;134484070077,25;68496921600,25;65987148477;55609571580,11;10377576896.89
2019;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;426309132;0;426309132;201689032,57;224620099.43
2019;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6101308400;0;6101308400;1576522949,34;4524785450.66
2019;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4212158398,11;3229765319,69;982393078,42;51452896,51;930940181.91
2019;2;2;900973532;SUMA MOVIL S.A.S.;716494,7;0;716494,7;210439;506055.7
2019;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;51771573391;39299164572;12472408819;8011524281;4460884538
2019;2;2;830114921;COLOMBIA MOVIL  S.A ESP;45033110386;27388070283;17645040103;5658322706;11986717397
2019;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;130982624958,66;63859664121,66;67122960837;56851562485,06;10271398351.94
2019;2;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3266363954,38;0;3266363954,38;530095860,94;2736268093.44
2019;2;2;830016046;AVANTEL S.A.S;11512202078;7678839656;3833362421;1310136049;2523226372
2019;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;419918334;0;419918334;198665513,32;221252820.68
2019;2;3;830114921;COLOMBIA MOVIL  S.A ESP;43626227063;27224961922;16401265141;5062655149;11338609992
2019;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;124421597752,33;61713238337,33;62708359415;53356802274,55;9351557140.45
2019;2;3;900973532;SUMA MOVIL S.A.S.;828816,44;0;828816,43;253774,41;575042.02
2019;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5686014933;0;5686014933;1470353289,13;4215661643.87
2019;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4167581869,8;3241322028,42;926259841,38;49149860,96;877109980.42
2019;2;3;830016046;AVANTEL S.A.S;10217088448;7414827731;2802260718;916862210;1885398508
2019;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50690777397;39170168387;11520609010;7713086936;3807522074
2019;2;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2875045008,58;0;2875045008,58;468919262,07;2406125746.51
2019;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;405179707;0;405179707;199296352,56;205883354.44
2019;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;51622150386;39696390409;11925759977;7652644134;4273115843
2019;3;1;830016046;AVANTEL S.A.S;9670939895;7053225870;2617714025;884751632;1732962393
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2843046500,25;0;2843046500,25;463638286,22;2379408214.03
2019;3;1;900973532;SUMA MOVIL S.A.S.;1020916,86;0;1020916,86;314316,8;706600.06
2019;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5835580062;0;5835580062;1497601371,84;4337978690.16
2019;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4156098833,85;3177917551,46;978181282,39;52332119,75;925849162.64
2019;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;132267026341,65;67404021222,65;64863005119;55255640788,65;9607364330.35
2019;3;1;830114921;COLOMBIA MOVIL  S.A ESP;44715155572;27599658534;17115497038;5874067453;11241429585
2019;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;347130944;0;347130944;164229426,52;182901517.48
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;51011354297;39638787982;11372566315;7757769877;3614796438
2019;3;2;900973532;SUMA MOVIL S.A.S.;1568386,46;0;1568386,46;437606,46;1130780
2019;3;2;830114921;COLOMBIA MOVIL  S.A ESP;42041234780;26847808126;15193426654;3894091330;11299335324
2019;3;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2735888535,64;0;2735888535,64;446304333,45;2289584202.19
2019;3;2;830016046;AVANTEL S.A.S;8759057057;6095316903;2663740154;855644114;1808096040
2019;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3971623881,55;3064846148,29;906777733,26;47834272,11;858943461.15
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;130518822156,57;66503899274,57;64014922882;54704999446,51;9309923435.49
2019;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5609479646;0;5609479646;1441499839,63;4167979806.37
2019;3;3;830114921;COLOMBIA MOVIL  S.A ESP;43097384496;28492810200,18;14604574295,82;4007406115,82;10597168180
2019;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3295428190,44;2412951932,15;882476258,29;43841905,02;838634353.27
2019;3;3;900973532;SUMA MOVIL S.A.S.;3001963;0;3001963;906197,43;2095765.57
2019;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5305343966;0;5305343966;1363177870,42;3942166095.58
2019;3;3;846000339;C & C VISION S.A.S.;350000000;0;0;0;0
2019;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;303600407,45;0;303600407,44;143634906,85;159965500.59
2019;3;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2389329663,51;0;2389329663,52;389357380,5;1999972283.02
2019;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;136320673714,98;74155318488,98;62165355226;53731985944,89;8433369281.11
2019;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;49125843595;39141304771;9984538824;7112177241;2872361583
2019;3;3;830016046;AVANTEL S.A.S;7569560372;5109470545;2460089827;786654574;1673435253
2019;4;1;900973532;SUMA MOVIL S.A.S.;5440287,9;0;5440287,9;1391960,22;4048327.68
2019;4;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2333371430,28;0;2333371430,28;376530058,24;1956841372.04
2019;4;1;830016046;AVANTEL S.A.S;7459021451;4937583121;2521438330;817263407;1704174923
2019;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;51170503705;39280237029;11890266676;7501408142;4388858534
2019;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;371862685;0;371862685;182908658,79;188954026.21
2019;4;1;830114921;COLOMBIA MOVIL  S.A ESP;47844094624;28473548716;19370545908;5755699271;13614846637
2019;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;128008255028,24;68410026338,24;59598228690;51027859788,43;8570368901.57
2019;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3295499558,78;2618568752,99;676930805,79;34801011,39;642129794.4
2019;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5504372956;0;5504372956;1405804921,55;4098568034.45
2019;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5133427260;0;5133427260;1307350954,8;3826076305.2
2019;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2984849649,63;2349210096,96;635639552,67;34680307,5;600959245.17
2019;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;126387610526,53;68020955588,53;58366654938;50412835069,03;7953819868.97
2019;4;2;830114921;COLOMBIA MOVIL  S.A ESP;45039979866;28353768718;16686211148;4387915312;12298295836
2019;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;320447398;0;320447398;151605304,32;168842093.68
2019;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;48068042535;37478195213;10589847322;7547706718;3042140604
2019;4;2;830016046;AVANTEL S.A.S;7134623302;5144773444;1989849857;661405414;1328444443
2019;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2117667465,52;0;2117667465,52;339071915,34;1778595550.18
2019;4;2;900973532;SUMA MOVIL S.A.S.;5677114,37;0;5677114,37;1334049,41;4343064.96
2019;4;3;846000339;C & C VISION S.A.S.;320000000;0;0;0;0
2019;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;56613216481;45871593993;10741622488;7238530876;3503091612
2019;4;3;830114921;COLOMBIA MOVIL  S.A ESP;46033071575;28753571878;17279499697;4326444815;12953054882
2019;4;3;830016046;AVANTEL S.A.S;7518607595;5271129430;2247478165;757107655;1490370510
2019;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5622051888,06;0;5622051888,06;1413053643,97;4208998244.09
2019;4;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2141614376,83;0;2141614376,83;337044848,7;1804569528.13
2019;4;3;900973532;SUMA MOVIL S.A.S.;9632630,69;0;9632630,69;1938191,33;7694439.36
2019;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;238808307;0;238808307;112981432,47;125826874.53
2019;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3134282252,79;2435364692,46;698917560,33;39496748,92;659420811.41
2019;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;131132926732,43;68217594817,43;62915331915;54174810605,14;8740521309.86
2020;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;327930394;0;327930394;155145548,03;172784845.97
2020;1;1;830114921;COLOMBIA MOVIL  S.A ESP;43148474368;27850863900;15297610468;3758531861;11539078607
2020;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1868531771,35;0;1868531771,35;287009217,75;1581522553.6
2020;1;1;830016046;AVANTEL S.A.S;7446414239,84;4828135940,84;2618278299;847374394,02;1770903904.98
2020;1;1;900973532;SUMA MOVIL S.A.S.;3171918,75;0;3171918,75;1782239,29;1389679.46
2020;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5122762711;0;5122762711;1245233924,59;3877528786.41
2020;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52615565190;42762728609;9852836581;6741847501;3110989080
2020;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;128632204318,36;70274299386,36;58357904932;50618925301,08;7738979630.92
2020;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3508523968,15;2921287522,52;587236445,63;29417952,16;557818493.47
2020;1;2;830016046;AVANTEL S.A.S;6597105153,26;4278473188,26;2318631965;713836872,95;1604795092.05
2020;1;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1659613464,4;0;1659613464,4;255134850,88;1404478613.52
2020;1;2;900973532;SUMA MOVIL S.A.S.;3607756;0;3607756;750630,71;2857125.29
2020;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4700861729;0;4700861729;1177951032,17;3522910696.83
2020;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3703323256,99;3160628097,25;542695159,74;28469825,52;514225334.22
2020;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;126021359818,56;71206416115,56;54814943703;47822335280,05;6992608422.95
2020;1;2;830114921;COLOMBIA MOVIL  S.A ESP;43239771255;28441026781;14798744474;3511057866;11287686608
2020;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;287590374;0;287590374;136060478,08;151529895.92
2020;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;49966529343;40178573720;9787955623;7041517900;2746437723
2020;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4480007784;0;4480007784;1115944074,83;3364063709.17
2020;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;574261273;0;574261273;271685947,82;302575325.18
2020;1;3;830114921;COLOMBIA MOVIL  S.A ESP;42349178763;27998052360;14351126403;3339994581;11011131822
2020;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3666069190,71;3184960751,42;481108439,29;25598806,22;455509633.07
2020;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1671159936,1;0;1671159936,1;250467128,93;1420692807.17
2020;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50148682593;40645068321;9503614272;6917486930;2586127342
2020;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;121399202534,17;68002579415,17;53396623119;46483486475,49;6913136643.51
2020;1;3;830016046;AVANTEL S.A.S;6843182583,2;4824140740,14;2019041843,06;594810314,83;1424231528.23
2020;1;3;900973532;SUMA MOVIL S.A.S.;5016546;0;5016546;1294699,83;3721846.17
2020;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3538734313,91;3190890953,51;347843360,4;16330902,95;331512457.45
2020;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1367447574,98;0;1367447574,98;185947576,74;1181499998.24
2020;2;1;830016046;AVANTEL S.A.S;7221449088;5532661916,4;1688787171,6;521927921,73;1166859249.87
2020;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3551230892;0;3551230892;810310946,88;2740919945.12
2020;2;1;830114921;COLOMBIA MOVIL  S.A ESP;39036015022;27389491087;11646523935;2556415103;9090108832
2020;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;113089850457,49;67053277865,49;46036572592;39970944164,72;6065628427.28
2020;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;46182598965;37748726705;8433872260;6325838592;2108033668
2020;2;1;900973532;SUMA MOVIL S.A.S.;6029929,27;0;6029929,27;1364691,99;4665237.28
2020;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;594691715;0;594691715;163349814;431341901
2020;2;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1557009492,73;0;1557009492,74;206456106,97;1350553385.77
2020;2;2;900973532;SUMA MOVIL S.A.S.;8240685,46;0;8240685,46;1885743,19;6354942.27
2020;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4321224068;0;4321224068;1002315368,85;3318908699.15
2020;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3149192192,46;2773564951,91;375627240,55;17117051,71;358510188.84
2020;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;118754635803,3;66618870402,3;52135765401;45104872560,43;7030892840.57
2020;2;2;830114921;COLOMBIA MOVIL  S.A ESP;36547389041;24058797978;12488591063;2771586663;9717004400
2020;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;445921309;0;445921309;121553844;324367465
2020;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;42819364965;32450890827;10368474138;7936937524;2431536614
2020;2;2;830016046;AVANTEL S.A.S;6541166171;4654091788,4;1887074382,6;521815467,01;1365258915.59
2020;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;436666524;0;436666524;116770595;319895929
2020;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;122805363776,71;67538253425,71;55267110351;47970564196,95;7296546154.05
2020;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4663372539;0;4663372539;1063325707,27;3600046831.73
2020;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;42011421757;32099881915;9911539842;7439741153;2471798689
2020;2;3;830016046;AVANTEL S.A.S;6370550301;4424657321,48;1945892979,52;537142250,48;1408750729.04
2020;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3369099207,93;2917716338,25;451382869,68;20324230,83;431058638.85
2020;2;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1599491081,23;0;1599491081,24;212201602,31;1387289478.93
2020;2;3;830114921;COLOMBIA MOVIL  S.A ESP;39635845502;26296153721;13339691781;2655545970;10684145811
2020;2;3;900973532;SUMA MOVIL S.A.S.;8838267,92;0;8838267,92;2153279,96;6684987.96
2020;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;41891006255;31085751509;10805254746;8158193617;2647061129
2020;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3569647599;3114213246;455434352;21096323;434338029
2020;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;127197667826,32;68455232732,32;58742435093,99;51057935499,08;7684499594.91
2020;3;1;830114921;COLOMBIA MOVIL  S.A ESP;44238795051;30381281674;13857513377;2742612093;11114901284
2020;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;457918337;0;457918337;121459580;336458757
2020;3;1;830016046;AVANTEL S.A.S;7453223174;5535010724;1918212450;543424678;1374787772
2020;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1628894906,94;0;1628894906,94;216323093,26;1412571813.68
2020;3;1;900973532;SUMA MOVIL S.A.S.;9160700,18;0;9160700,18;2208130,01;6952570.17
2020;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4846531868;0;4846531868;1112850575;3733681293
2020;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;466668218;0;466668218;122353103;344315115
2020;3;2;830016046;AVANTEL S.A.S;6350927448;4620201546;1730725902;489572937;1241152965
2020;3;2;900973532;SUMA MOVIL S.A.S.;8671388,16;0;8671388,16;2195758,82;6475629.34
2020;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;44532365980;33850588262;10681777718;8258755102;2423022616
2020;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;125883837008,1;68053714958,1;57830122049,99;50806856418,67;7023265631.32
2020;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4688834677;0;4688834677;1089611354;3599223323
2020;3;2;830114921;COLOMBIA MOVIL  S.A ESP;39798480554;27033845197;12764635357;2468306186;10296329171
2020;3;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1501393178,45;0;1501393178,45;197643121,04;1303750057.41
2020;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3559518991;2850376594;709142396;30376960;678765436
2020;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4578373034;0;4578373034;1088217904;3490155130
2020;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;121888652880,95;68135628126,95;53753024753,99;47205884077,03;6547140676.96
2020;3;3;900973532;SUMA MOVIL S.A.S.;8298079,36;0;8298079,36;2163676,83;6134402.53
2020;3;3;830114921;COLOMBIA MOVIL  S.A ESP;38589364618;26451262144;12138102474;2091372649;10046729825
2020;3;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1347343995,21;0;1347343995,21;178522550,8;1168821444.41
2020;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;420226234;0;420226234;109657591;310568643
2020;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;53726023357;43748507297;9977516060;7635583151;2341932909
2020;3;3;830016046;AVANTEL S.A.S;5915907615;4258452164;1657455451;460972750;1196482701
2020;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3341116791;2907178069;433938722;18466668;415472054
2020;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3475739743;3047773323;427966420;17623656;410342764
2020;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4699023468;0;4699023467,99;1118322111,59;3580701356.4
2020;4;1;900973532;SUMA MOVIL S.A.S.;8405631,22;0;8405631,22;2247781,29;6157849.93
2020;4;1;901104609;SETROC MOBILE GROUP SAS;12866627;0;12866627;3859988,1;9006638.9
2020;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;122351139155;70626242891;51724896264;45158856708;6566039556
2020;4;1;830016046;AVANTEL S.A.S;5627740322;3927896060;1699844262;457621880;1242222382
2020;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52217446820;42191769659;10025677161;7711860989;2313816172
2020;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;395510428;0;395510428;107061706;288448722
2020;4;1;830114921;COLOMBIA MOVIL  S.A ESP;39728246401;27494587921;12233658480;1961564584;10272093896
2020;4;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1221475985,19;0;1221475985,19;164103283,59;1057372701.6
2020;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4421210045;0;4421210044,99;1063631423,83;3357578621.16
2020;4;2;900973532;SUMA MOVIL S.A.S.;8136561,86;0;8136561,86;2175346,39;5961215.47
2020;4;2;901104609;SETROC MOBILE GROUP SAS;12171550;0;12171550;3651465;8520085
2020;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1064302396,12;0;1064302396,13;142365500,28;921936895.85
2020;4;2;830016046;AVANTEL S.A.S;5680860476;4047216383;1633644093;411502641;1222141452
2020;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52918347420;42745727330;10172620090;8031010842;2141609248
2020;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;332433951;0;332433951;89952247;242481704
2020;4;2;830114921;COLOMBIA MOVIL  S.A ESP;39228931178;27758000226;11470930952;1490805534;9980125418
2020;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;121415632683;70869279145;50546353538;44292340623;6254012915
2020;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3394639421;3009971438;384667983;15328204;369339779
2020;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3525668989;3092530076;433138913;17377103;415761810
2020;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4791708666;0;4791708665,99;1147897229,71;3643811436.28
2020;4;3;900973532;SUMA MOVIL S.A.S.;7064033,31;0;7064033,31;1880303,25;5183730.06
2020;4;3;901104609;SETROC MOBILE GROUP SAS;7409723;0;7409723;2222916,9;5186806.1
2020;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;125465362693;70496529912;54968832781;48173216064;6795616717
2020;4;3;830016046;AVANTEL S.A.S;5526398221;3773574207;1752824014;426871120;1325952894
2020;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;54465342453;43450945288;11014397165;8716717987;2297679178
2020;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;382026507;0;382026507;101933359;280093148
2020;4;3;830114921;COLOMBIA MOVIL  S.A ESP;41800598630;28001107362;13799491268;2315404965;11484086303
2020;4;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1080517843,57;0;1080517843,58;146364147,06;934153696.52
2021;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;989552412,56;0;989552412,56;128791041,68;860761370.88
2021;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;120125612234;69733843711;50391768523;44354886842;6036881681
2021;1;1;830016046;AVANTEL S.A.S;4291966510;2682650697;1609315813;382792511;1226523302
2021;1;1;901104609;SETROC MOBILE GROUP SAS;6068926;0;6068926;182067;5886859
2021;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;53263827528;43767675431;9496152097;7559870297;1936281800
2021;1;1;830114921;COLOMBIA MOVIL  S.A ESP;38691493474;25622032209;13069461265;3212906109;9856555156
2021;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3180609744;2836869564;343740179;13117023;330623156
2021;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;459024549;0;459024549;116405816;342618733
2021;1;1;900973532;SUMA MOVIL S.A.S.;6746221,03;0;6746221,03;1782991,52;4963229.51
2021;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3992146181;0;3992146181;981125518;3011020663
2021;1;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;855288544,08;0;855288544,07;109086745,99;746201798.08
2021;1;2;901104609;SETROC MOBILE GROUP SAS;6620211;0;6620211;198607;6421604
2021;1;2;900973532;SUMA MOVIL S.A.S.;5841404,59;0;5841404,59;1470302,55;4371102.04
2021;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3697165270;0;3697165270;923662029;2773503241
2021;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3247658594;2926160846;321497748;12726971;308770777
2021;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;116707731358;70153983486;46553747872;41213150437;5340597435
2021;1;2;830114921;COLOMBIA MOVIL  S.A ESP;27802956327;16776032310;11026924017;1896651633;9130272384
2021;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;452078701;0;452078701;116458652;335620049
2021;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52124641811;43426542303;8698099508;6967678765;1730420743
2021;1;2;830016046;AVANTEL S.A.S;3847247398;2412642806;1434604592;336241670;1098362922
2021;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3138499512;2799684861;338814651;13458744;325355907
2021;1;3;900973532;SUMA MOVIL S.A.S.;6379419,94;0;6379419,94;1704639,86;4674780.08
2021;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;457418886;0;457418886;115306743;342112143
2021;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;122481232218;71540956693;50940275525;45082966635;5857308890
2021;1;3;830016046;AVANTEL S.A.S;3671632163;2188718621;1482913542;334782431;1148131111
